Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
1,7692,0.6624288250561376,7.336929739358762,0.9850318013262492,34.92635643558878,2.523959572409693,46.43470637373962,-59.31428604137379
2025,12,0.6624288250561376,7.336929739358762,0.9850318047397824,34.926357412143155,2.523959572409693,46.43470735370753,-59.31428671221506
2026,12,0.6624288250561376,7.336929739358762,0.9850318080887943,34.92635837023902,2.523959572409693,46.434708315152406,-59.314287372717715
2027,12,0.6624288250561376,7.336929739358762,0.985031811374504,34.92635931022528,2.523959572409693,46.43470925842438,-59.31428802303407
2028,12,0.6624288250561376,7.336929739358762,0.9850318145981087,34.92636023244418,2.523959572409693,46.43471018386688,-59.31428866331046
2029,12,0.10439458300343032,5.700043512542073,0.7982372730314363,34.7001070581605,2.523959572409693,43.82674199914713,-62.84266120434834
2030,12,0.10438454568232519,4.520627000944451,0.635863926549852,34.3485393807147,2.523959572409693,42.13337442630102,-65.36253733126517
2031,12,0.10438454550178464,3.67082859404217,0.5263745202587851,33.95577892576404,2.523959572409693,40.78132615797647,-67.52062432650874
2032,12,0.10438454550178139,3.0585280833469017,0.4511856906364808,33.53645138979997,2.523959572409693,39.67450928169483,-69.39330326751414
2033,12,0.10438454550178139,2.617350608368656,0.39872705921639623,33.100807733627846,2.523959572409693,38.74522951912437,-71.04524119925115
2034,12,0.10438454550178139,2.299471460746895,0.36161313357073793,32.656061668916024,2.523959572409693,37.945490381145135,-72.52905919430108
2035,12,0.10438454550178139,2.07043176986576,0.33501959015290683,32.207298526386964,2.523959572409693,37.241094004317105,-73.88641413235098
2036,12,0.10438454550178139,1.9054030776995605,0.3157301275815696,31.758101882780462,2.523959572409693,36.60757920597307,-75.1496464337299
2037,12,0.10438454550178139,1.7864958737415342,0.3015630045771187,31.310990295685272,2.523959572409693,36.0273932919154,-76.34351256795657
2038,12,0.10438454550178139,1.7008203286740344,0.2910170659969791,30.86772425663562,2.523959572409693,35.48790576921811,-77.4867681121415
2039,12,0.10438454550178139,1.6390890056063065,0.28304764772985286,30.42952331308744,2.523959572409693,34.98000408433508,-78.59351172962714
2040,12,0.10438454550178139,1.5946100793889142,0.276921288017163,29.99722038831194,2.523959572409693,34.49709587362949,-79.67427692144614
2041,12,0.10438454550178139,1.5625619265365658,0.2721194986684169,29.571371856303582,2.523959572409693,34.03439739942004,-80.73689399098261
2042,12,0.10438454550178139,1.5394704495474951,0.26827384909449314,29.152336262745482,2.523959572409693,33.588424679298946,-81.78715766101774
2043,12,0.10438454550178139,1.5228324763078704,0.26512150250673794,28.74033072956713,2.523959572409693,33.156628826293215,-82.82933734687303
2044,12,0.10438454550178139,1.5108444101632277,0.2624743858525536,28.33547142378607,2.523959572409693,32.73713433771333,-83.86656353884281
2045,12,0.10438454550178139,1.5022067156665173,0.26019760693050714,27.93780261956734,2.523959572409693,32.32855106007584,-84.9011184281847
2046,12,0.10438454550178139,1.4959830457836274,0.2581942331345912,27.547317580898195,2.523959572409693,31.92983897772789,-85.9346534602703
2047,12,0.10438454550178139,1.4914987396037844,0.25639449648756507,27.163973571577845,2.523959572409693,31.54021092558067,-86.96835162208683
2048,12,0.10438454550178139,1.4882676874604408,0.254748105646467,26.7877026447695,2.523959572409693,31.159062555787884,-88.003048197567
2049,12,0.10438454550178139,1.4859396354643635,0.25321875355466533,26.418419397482282,2.523959572409693,30.785921904412785,-89.0393204545742
2050,12,0.10438454550178139,1.4842622171325033,0.2517801846353145,26.056026541392082,2.523959572409693,30.420413061071375,-90.07755416865993
2051,12,0.10438454550178139,1.483053596249121,0.25041337392576346,25.700418902061376,2.523959572409693,30.062229990147735,-91.11799291969037
2052,12,0.10438454550178139,1.4821827553789553,0.2491045012534107,25.351486286827235,2.523959572409693,29.711117661371077,-92.16077459954542
2053,12,0.10438454550178139,1.4815552932594622,0.2478434950500121,25.00911553819653,2.523959572409693,29.366858444417478,-93.20595843869717
2054,12,0.10438454550178139,1.4811031914749837,0.24662298492792797,24.67319200083399,2.523959572409693,29.029262295148378,-94.25354501127981
2055,12,0.10438454550178139,1.4807774410955121,0.24543754790347877,24.343600566376466,2.523959572409693,28.698159673286934,-95.30349104444514
2056,12,0.10438454550178139,1.4805427299898084,0.24428316574279693,24.020226414348027,2.523959572409693,28.37339642799211,-96.35572038555651
2057,12,0.10438454550178139,1.4803736149047237,0.24315683418791167,23.702955534363173,2.523959572409693,28.054830101367283,-97.41013212969696
2058,12,0.10438454550178139,1.4802517633548469,0.24205628149182806,23.391675090978698,2.523959572409693,27.74232725373685,-98.46660664939955
2059,12,0.10438454550178139,1.4801639663366215,0.24097976564875234,23.08627367539358,2.523959572409693,27.43576152529043,-99.52501007533643
2060,12,0.10438454550178139,1.4801007064403213,0.23992592829262824,22.786641475836216,2.523959572409693,27.13501222848064,-100.58519763363616
2061,12,0.10438454550178139,1.4800551261397508,0.238893689409435,22.492670389572964,2.523959572409693,26.839963323033626,-101.6470161395815
2062,12,0.10438454550178139,1.4800222844197723,0.237882171448163,22.20425409305838,2.523959572409693,26.550502666837794,-102.71030586914488
2063,12,0.10438454550178139,1.4799986211582845,0.23689064461006862,21.92128808212542,2.523959572409693,26.26652146580525,-103.77490197186745
2064,12,0.10438454550178139,1.4799815712003461,0.23591848739553714,21.643669690784726,2.523959572409693,25.987913867292086,-104.84063554578927
2065,12,0.10438454550178139,1.4799692862891625,0.23496515814375224,21.371298094803592,2.523959572409693,25.714576657147983,-105.90733446350664
