Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2025,1,0.34404572999137156,7.202067197181286,0.9968652026118048,34.94458300262369,2.523959572409693,46.01152070481784,-59.86188594514918
2025,2,0.17585090129554082,7.052063304834867,0.9908487305305752,34.94278778155913,2.523959572409693,45.68551029062981,-60.29017787786384
2025,3,0.09717052383199842,6.895587715249507,0.9746570594298156,34.928824952898395,2.523959572409693,45.42019982381941,-60.64292420300688
2025,4,0.06500142441997725,6.74897713623364,0.9552018971967564,34.909960225634876,2.523959572409693,45.203100255894945,-60.9350399961196
2025,5,0.06335587838379808,6.677955059477155,0.9436982951620498,34.89881622669501,2.523959572409693,45.10778503212771,-61.06852340009195
2025,6,0.06368115929505253,6.61455489996434,0.9331826933182035,34.88839206325396,2.523959572409693,45.02377038824125,-61.1875412577676
2025,7,0.0498244841671094,6.471026114244823,0.9127321475466339,34.86581227777546,2.523959572409693,44.82335459614372,-61.46166027443134
2025,8,0.029281844044348575,6.116691256343833,0.8650911711089467,34.80411661358127,2.523959572409693,44.33914045748809,-62.12084216240677
2025,9,0.02634804109920841,5.776139869789671,0.8181754764039768,34.73617902942435,2.523959572409693,43.8808019891269,-62.757175570897104
2025,10,2.7778752568762797,7.624630628314919,0.8082669395489988,34.72240627584109,2.523959572409693,48.45713867299098,-56.83470916269195
2025,11,1.322780767125476,7.475488847513253,0.9378191544841158,34.8690994160493,2.523959572409693,47.12914775758184,-58.43821540920868
2025,12,0.6624288250561376,7.336929739358762,0.9850318047397824,34.926357412143155,2.523959572409693,46.43470735370753,-59.31428671221506
2026,1,0.34404572999137156,7.202067197181286,0.9968652060186937,34.94458397794609,2.523959572409693,46.01152168354713,-59.86188660985703
2026,2,0.17585090129554082,7.052063304834867,0.9908487339305886,34.94278875550578,2.523959572409693,45.68551126797647,-60.29017853740848
2026,3,0.09717052383199842,6.895587715249507,0.9746570628229135,34.92882592538835,2.523959572409693,45.420200799702464,-60.64292485803413
2026,4,0.06500142441997725,6.74897713623364,0.9552019005831214,34.90996119671987,2.523959572409693,45.2031012303663,-60.935040647246865
2026,5,0.06335587838379808,6.677955059477155,0.9436982985436246,34.89881719699127,2.523959572409693,45.107786005805536,-61.06852404938567
2026,6,0.06368115929505253,6.61455489996434,0.9331826966952972,34.888393032818975,2.523959572409693,45.02377136118336,-61.1875419054132
