Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2025,1,0.0732023930480738,1.4707278290581856,0.1870501086847695,7.236096717855951,2.523959572409693,11.491036621056674,-223.41972474011962
2025,2,0.055159863805524,1.458032792052808,0.1867705334727905,7.236407253656149,2.523959572409693,11.460330015396964,-224.01927332266501
2025,3,0.04594965840936713,1.4435608441133765,0.18537374961833825,7.235352054841152,2.523959572409693,11.434195879391927,-224.53177586299665
2025,4,0.042619010287589056,1.4306899171975442,0.18358431259599386,7.233772689084967,2.523959572409693,11.414625501575786,-224.91745982472943
2025,5,0.049301449556810845,1.433396049465364,0.18268859424284242,7.233430290512972,2.523959572409693,11.422775956187682,-224.76086383754935
2025,6,0.054554689740493774,1.4374893417473673,0.18212918771399567,7.2334751295314845,2.523959572409693,11.431607921143033,-224.59139080507674
2025,7,0.04591420651482567,1.423938914941775,0.18090193711893812,7.232334811735256,2.523959572409693,11.407049442720487,-225.07542000013947
2025,8,0.028752737069284273,1.3635482070827791,0.17540876087514992,7.224194990320512,2.523959572409693,11.315864267757417,-226.8794552665756
2025,9,0.02627923187039512,1.3051469614984692,0.16859932163665012,7.213645963724806,2.523959572409693,11.237631051140013,-228.44891208959618
2025,10,0.31330633669140184,1.5007486910055474,0.16742838716460376,7.21251170253567,2.523959572409693,11.717954689806916,-219.08829312958778
2025,11,0.16918937547375423,1.4894967317136723,0.18056091198633095,7.227510828003778,2.523959572409693,11.590717419587229,-221.4949148007943
2025,12,0.10438454550178139,1.4799376141880105,0.1855441557088952,7.233710698811923,2.523959572409693,11.527536586620302,-222.71061311428332
2026,1,0.0732023930480738,1.4707278290581856,0.18705010528806248,7.236095745448639,2.523959572409693,11.491035645252653,-223.41973764303646
2026,2,0.055159863805524,1.458032792052808,0.1867705300829384,7.2364062826204725,2.523959572409693,11.460329040971436,-224.01928629203826
2026,3,0.04594965840936713,1.4435608441133765,0.18537374623538103,7.235351085257811,2.523959572409693,11.434194906425628,-224.53178888533932
2026,4,0.042619010287589056,1.4306899171975442,0.18358430921974944,7.23377172090239,2.523959572409693,11.414624530016965,-224.91747288253862
2026,5,0.049301449556810845,1.433396049465364,0.18268859087137365,7.233429323116771,2.523959572409693,11.422774985420011,-224.76087686128844
2026,6,0.054554689740493774,1.4374893417473673,0.18212918434699427,7.233474162864341,2.523959572409693,11.431606951108888,-224.5914037937219
2026,7,0.04591420651482567,1.423938914941775,0.18090193375840102,7.232333846497915,2.523959572409693,11.40704847412261,-225.07543303775967
2026,8,0.028752737069284273,1.3635482070827791,0.17540875751578866,7.224194028450251,2.523959572409693,11.315863302527795,-226.87946851662068
2026,9,0.02627923187039512,1.3051469614984692,0.16859931827921057,7.2136450052762155,2.523959572409693,11.237630089333983,-228.44892551806961
2026,10,0.31330633669140184,1.5007486910055474,0.16742838381209266,7.21251074482258,2.523959572409693,11.717953728741314,-219.0883052291548
2026,11,0.16918937547375423,1.4894967317136723,0.1805609086407055,7.2275098715594135,2.523959572409693,11.590716459797237,-221.4949272154455
2026,12,0.10438454550178139,1.4799376141880105,0.18554415236989272,7.2337097435796585,2.523959572409693,11.527535628049035,-222.71062568142287
2027,1,0.0732023930480738,1.4707278290581856,0.187050101955559,7.236094791421454,2.523959572409693,11.491034687892965,-223.419750292441
2027,2,0.055159863805524,1.458032792052808,0.18677052675716024,7.2364053299389965,2.523959572409693,11.460328084964182,-224.0192990066311
2027,3,0.04594965840936713,1.4435608441133765,0.1853737429163674,7.2353501340012185,2.523959572409693,11.434193951850022,-224.5318016518928
2027,4,0.042619010287589056,1.4306899171975442,0.1835843059073218,7.233770771020086,2.523959572409693,11.414623576822233,-224.9174856838856
2027,5,0.049301449556810845,1.433396049465364,0.18268858756363127,7.233428374005979,2.523959572409693,11.422774033001478,-224.76088962922424
2027,6,0.054554689740493774,1.4374893417473673,0.18212918104363485,7.233473214468825,2.523959572409693,11.431605999410014,-224.59141652724168
2027,7,0.04591420651482567,1.423938914941775,0.18090193046138384,7.2323328995051765,2.523959572409693,11.407047523832853,-225.0754458193226
2027,8,0.028752737069284273,1.3635482070827791,0.17540875421992516,7.224193084760948,2.523959572409693,11.31586235554263,-226.8794815065497
2027,9,0.02627923187039512,1.3051469614984692,0.16859931498523242,7.2136440649439075,2.523959572409693,11.237629145707697,-228.44893868302208
2027,10,0.31330633669140184,1.5007486910055474,0.16742838052294984,7.212509805211869,2.523959572409693,11.71795278584146,-219.0883170907243
2027,11,0.16918937547375423,1.4894967317136723,0.1805609053583182,7.227508933193447,2.523959572409693,11.590715518148885,-221.49493938605414
2027,12,0.10438454550178139,1.4799376141880105,0.18554414909400307,7.233708806402882,2.523959572409693,11.52753468759637,-222.71063800159828
2028,1,0.0732023930480738,1.4707278290581856,0.18705009868604544,7.2360938554269785,2.523959572409693,11.491033748628976,-223.41976269330877
2028,2,0.055159863805524,1.458032792052808,0.18677052349424494,7.2364043952647945,2.523959572409693,11.460327147027064,-224.01931147144282
2028,3,0.04594965840936713,1.4435608441133765,0.18537373966008874,7.235349200724968,2.523959572409693,11.434193015317492,-224.5318141676761
2028,4,0.042619010287589056,1.4306899171975442,0.1835843026575047,7.233769839092146,2.523959572409693,11.414622641644476,-224.91749823380204
2028,5,0.049301449556810845,1.433396049465364,0.18268858431841095,7.233427442834968,2.523959572409693,11.422773098585246,-224.76090214637557
